kpop_kr_Lyrics,kpop_en_Lyrics
똑똑 그대 보고 눈물 자태 화이 서울 디스토피아 발걸음 유토피아 티나 저리 아낙네 아낙네 파랑새 꼭꼭 머리카락 꾀꼬리 꾀꼬리 그대 가리쉿 아무 리나 보고 제비 뽑기 한여름 눈길 꾸리 무리 무리 외로워 배배 코브라 티나 저리 아낙네 아낙네 파랑새 꼭꼭 머리카락 꾀꼬리 꾀꼬리 그대 그림 꿀꺽 주인공 츄잉껌 우린 튀어 숨통 틔어 충성 아낙네 꾀꼬리 꾀꼬리 그대,smart miss cross tear show beautiful figure mean cranks famous was star soul dystopia utopian woman cut matter look matter wife wife blue bird dear hair anything stop drawing walk summer miss body bottomless vein water twist court alright woman cut matter look matter wife wife blue bird dear hair rice cake picture swallow saliva star brodie fire splash breathe loyal beautiful balaga balaga balaga balaga balaga balaga balaga balaga balaga wife nightingales pay pay pay pari nightingales pay pay pay
시선 보이지 다툼 변명 화도 겹겹이 감정 가점 외로워 하루하루 사이 기억 그냥 내일 하루하루 사이 기억 목소리 감정 눈빛 보고 리도 바보,feel alone time guess heart excuse small fight angry tired layer emotion feel guess guess right stop wrong hear stop tomorrow hard imagine feel feel guess guess right stop matter hard voice motionless right long time afraid fool stop
뭔가 크게 홀로 남아 기억 오늘 그냥 우린 거지 전화 봐괜 자꾸 거리 시계 소리 거울 입술 그냥 오늘 홀로 남아 기억,someone stop time something wrong smile okay left trivial place memory blue people wrong beautiful today everything know know people left case phone hate clock bother look normal afraid notice feel mirror drawn blue comfortable beautiful today everything know know okay left trivial place memory blue
문득 사랑 자꾸 몰래 모습 고개 어보 진심 거니괜 자존심 물어 우린 리기 우린 사랑 먼저 보고 오늘 제자리걸음 아무 의미 하루 거란 말로 보지 만단 리기 우린 사랑 보고 오늘 바보 지난 추억 바램 기대 하루 오늘,keep thinking head stop reason leaving comment serious anything pride hate question become others least forget late turn everything approach horse heart today something hate long much hate place meaningless live hate kind nothing okay fool word please least forget late turn everything horse heart today hate beautiful past memory everyone wish expectation endure dream wake forget everything feel word heart today much
도시 어쩌면 도시 자꾸만 목소릴 아무 거리 가두 잡고 거리 목소릴 아무 거리 가두 잡고 거리 도시 아무 거리 가두 잡고 거리,city dream able left city hear voice night night sang street shine next hand street city city alone city city scared hear hear voice night night sang street shine next hand street city city alone city city city alone night back find city night night sang street shine next hand street city city alone city city
사랑 인연 자꾸 마음 가슴 심장 대의 눈빛 대여 마음 주오 사랑 인연 자꾸 마음 자꾸 마음 도대체 쉽사리 믿음 주오 사랑 인연 자꾸 마음 자꾸 마음 안고 지경 몹쓸 찬물 정신 어차피 사랑 인연 자꾸 마음 자꾸 마음,past relationship short spent time time heart fire heart heart freeze give heart baby past relationship short spent time time heart love love short time heart baby wrong heart love trust baby past relationship short spent time time heart love love short time heart baby need heart armsbaby point terrible idea cold water hold past relationship short time heart love love short time heart love love youlove love love againlove
어디가 손가락 세지 걸론 아가씨 조물주 마스터피스 어제 마젤란 거래 지구 바퀴 반대 반대 일일이 어겉 수백 백만 어디가 이틀 걸론 세상 컬러 숫자 수학 도사 제곱 코끝 나비 날갯짓 수백 백만 마음 투정 스릴러 영화 라인 몸매 반전 매력 해이,much baby fold finger count reason babe enough creator masterpiece yesterday magellan world trouble okay mean mills william tell thing surface thing inside reason baby rise stay tell everything reason reason reason reason babe much baby rest point babe much number color world hard path love square babe tickle nose flower bloom spring butterfly heart heart flutter thing surface thing inside reason baby rise stay tell everything reason reason reason reason heart thrilled movie time star line body sixth sense unexpected charm reason reason reason reason reason hear sing song reason everything reason spread
고요한 침묵 마음 비어 온기 송이 한숨 자고 어서 겨울 지나 봄바람 꽃잎 피어 다차 계절 어쩌면 눈물 슬픔 추억 아픔 눈물 금은 피어 다차 계절 어쩌면 새벽 시작 꽃잎 피어 다차 계절 봄날 피어,heart full silence warmth flower sleep hope spring heart spring breeze past winter flower blooming warm small dream petal blooming cold frozen season spring tear countless become thirsty support memory bright heart flower soft spring bile leaf cold frozen season bright dawn begin deep night flower warm small dream petal blooming cold frozen season spring
파란 하늘 기분 사랑 기분 기분 날씨 하얀색 모래 파란색 위엔 파도 펜션 텐션 스트레스 때로는 정답 바다로 친구 몽땅 바람 소리 빌딩 옥상 어딘가 사이 사이 기분 코쿤 팔로 기분 날씨 우주 비행 우주 비행 인생 안해 인생 인생 여행 눈치 왜봐 걔네 인생 인생 여행 햇빛 날씬 간지 부리 바람 커피 간지 불리 바람 체인 평생 파란 하늘 기분 사랑 기분 기분 날씨 우울 축제 감각 플러스 지혜 로움 사랑 덧셈 동시 그동안 수고 머리 발끝 치장 친구 오기 가면 내지 기분 파사 수다 농담 우울 축제 절대로 그냥 난너 걱정 기분 매일 머리 기분 기준 멀리 기분 전화 기분 전화 도시 빛밤 날개 날개,night blue star happy long time life live love happy long time nice long time anna chill white sand blue water call reserve pension tension break money lost cash much okay expensive clothes good hard know answer not pick boat ride call sound sleep excited take expensive clothes good soul city roof building people meantime life high cochon hold pull hold nice copy space indigo copy space life trip trip need first album life trip life travel face life trip life travel high stomach slim soul city dust walk soul city rolling city finesse stand chain much cool wind seeking full coffee dripping cool change seeking till night blue star happy long time life happy long time nice long time good swamp depression beaming lure festival vice wisdom sucked conscious time money cool great head stomach friend busy shoot next time hard come angry sunny share good feeling people king long forth good swamp depression lure festival time call hand fall several time doubt pick studio work happy baby black hair talk good good standard high mood mood hate light city night deep gutta sleep baby good good good good
사랑 이별 낭만 시인 시체 보답 아픔 피해 아픔 행복 후회 금도 추억 시작 이별 사랑 이별 우린 실패 사랑 이해 이해 사랑 매일 게이 매일 상처 오늘 어제 시작 사랑 이별 사랑 아픔 반복 사랑 우린 바보 무기 한순간 사랑 그대 사랑 그대 부디 사랑 이별,meet break laughed countless time moment beautiful painful poet romance corpse something vague return pain meeting pain wonder happiness next much spent moment thing time remain memory afraid starting afraid sick breakup meet break laughed countless time moment beautiful painful love pain love pain learn mistake grow failure grow love dealwith pain understand understand love thing smile make suffer painful pain last time wait today yesterday best hard afraid meet break laughed countless time moment beautiful painful love repeat sick love secret everyone fool lethargy instant long time painful meet happier moment hope sick hope beautiful meet break laughed countless time moment beautiful painful
